timestamp,solar_irradiance_wm2,ambient_temperature_c,panel_temperature_c,cloud_cover_percent,power_generation_kw
2025-06-14 15:00:00,641.92,29.22,37.25,9.2,129.04
2025-06-14 16:00:00,382.85,35.89,40.67,24.76,63.05
2025-06-14 17:00:00,220.7,30.68,33.44,3.78,35.02
2025-06-14 18:00:00,0.0,22.56,22.56,29.09,0.0
2025-06-14 19:00:00,0.0,26.58,26.58,14.1,0.0
2025-06-14 20:00:00,0.0,26.63,26.63,11.63,0.0
2025-06-14 21:00:00,0.0,22.71,22.71,5.61,0.0
2025-06-14 22:00:00,0.0,26.53,26.53,22.75,0.0
2025-06-14 23:00:00,0.0,33.57,33.57,37.45,0.0
2025-06-15 00:00:00,0.0,23.1,23.1,49.46,0.0
2025-06-15 01:00:00,0.0,28.68,28.68,24.52,0.0
2025-06-15 02:00:00,0.0,14.11,14.11,22.14,0.0
2025-06-15 03:00:00,0.0,27.26,27.26,9.07,0.0
2025-06-15 04:00:00,0.0,25.35,25.35,41.22,0.0
2025-06-15 05:00:00,0.0,26.99,26.99,57.03,0.0
2025-06-15 06:00:00,0.0,34.65,34.65,51.55,0.0
2025-06-15 07:00:00,210.19,27.48,30.1,33.08,29.27
2025-06-15 08:00:00,420.01,35.24,40.49,47.24,45.25
2025-06-15 09:00:00,617.37,29.65,37.36,14.39,113.21
2025-06-15 10:00:00,628.04,36.16,44.01,3.46,103.89
2025-06-15 11:00:00,735.03,24.79,33.98,71.74,61.68
2025-06-15 12:00:00,727.08,31.74,40.83,45.98,101.89
2025-06-15 13:00:00,716.06,45.17,54.12,28.68,121.15
2025-06-15 14:00:00,514.8,28.55,34.99,58.37,59.68
2025-06-15 15:00:00,576.49,37.81,45.02,23.1,96.53
2025-06-15 16:00:00,498.71,30.04,36.28,56.45,56.1
2025-06-15 17:00:00,177.76,30.57,32.79,13.31,30.0
2025-06-15 18:00:00,0.0,25.52,25.52,21.24,0.0
2025-06-15 19:00:00,0.0,32.63,32.63,19.99,0.0
2025-06-15 20:00:00,0.0,27.05,27.05,9.37,0.0
2025-06-15 21:00:00,0.0,19.47,19.47,28.6,0.0
2025-06-15 22:00:00,0.0,28.08,28.08,6.07,0.0
2025-06-15 23:00:00,0.0,21.04,21.04,4.82,0.0
2025-06-16 00:00:00,0.0,22.63,22.63,19.73,0.0
2025-06-16 01:00:00,0.0,24.46,24.46,61.13,0.0
2025-06-16 02:00:00,0.0,28.19,28.19,18.19,0.0
2025-06-16 03:00:00,0.0,16.15,16.15,34.39,0.0
2025-06-16 04:00:00,0.0,30.72,30.72,24.8,0.0
2025-06-16 05:00:00,0.0,23.77,23.77,58.28,0.0
2025-06-16 06:00:00,0.0,30.56,30.56,21.59,0.0
2025-06-16 07:00:00,198.79,28.58,31.07,7.77,33.36
2025-06-16 08:00:00,419.53,29.28,34.52,3.99,94.45
2025-06-16 09:00:00,537.28,32.46,39.17,47.14,63.67
2025-06-16 10:00:00,631.77,35.72,43.61,22.13,89.62
2025-06-16 11:00:00,911.78,33.2,44.6,57.04,125.08
2025-06-16 12:00:00,911.55,15.45,26.84,48.76,102.26
2025-06-16 13:00:00,959.21,36.13,48.12,27.47,128.72
2025-06-16 14:00:00,736.83,30.38,39.59,35.98,101.89
2025-06-16 15:00:00,671.24,16.91,25.3,35.35,93.57
2025-06-16 16:00:00,418.76,37.14,42.37,29.85,57.06
2025-06-16 17:00:00,207.29,37.0,39.6,55.62,24.09
2025-06-16 18:00:00,0.0,17.94,17.94,23.75,0.0
2025-06-16 19:00:00,0.0,22.93,22.93,39.76,0.0
2025-06-16 20:00:00,0.0,24.88,24.88,8.71,0.0
2025-06-16 21:00:00,0.0,28.45,28.45,29.01,0.0
2025-06-16 22:00:00,0.0,19.25,19.25,11.75,0.0
2025-06-16 23:00:00,0.0,27.49,27.49,43.78,0.0
2025-06-17 00:00:00,0.0,23.42,23.42,34.05,0.0
2025-06-17 01:00:00,0.0,21.15,21.15,45.5,0.0
2025-06-17 02:00:00,0.0,22.03,22.03,27.19,0.0
2025-06-17 03:00:00,0.0,27.32,27.32,8.37,0.0
2025-06-17 04:00:00,0.0,27.16,27.16,22.77,0.0
2025-06-17 05:00:00,0.0,23.99,23.99,16.28,0.0
2025-06-17 06:00:00,0.0,34.41,34.41,34.39,0.0
2025-06-17 07:00:00,195.24,36.44,38.88,11.41,32.14
2025-06-17 08:00:00,320.14,22.62,26.62,44.23,43.43
2025-06-17 09:00:00,517.3,23.77,30.23,28.63,70.28
2025-06-17 10:00:00,746.75,24.62,33.95,5.33,130.37
2025-06-17 11:00:00,775.45,36.91,46.6,23.4,116.15
2025-06-17 12:00:00,733.39,33.29,42.45,40.0,98.68
2025-06-17 13:00:00,752.99,32.39,41.8,33.17,108.73
2025-06-17 14:00:00,665.69,31.27,39.6,8.9,114.92
2025-06-17 15:00:00,582.81,33.29,40.57,19.42,70.69
2025-06-17 16:00:00,432.53,33.47,38.88,8.77,89.22
2025-06-17 17:00:00,179.49,38.69,40.93,59.06,21.21
2025-06-17 18:00:00,0.0,13.28,13.28,12.21,0.0
2025-06-17 19:00:00,0.0,27.36,27.36,29.01,0.0
2025-06-17 20:00:00,0.0,26.89,26.89,20.6,0.0
2025-06-17 21:00:00,0.0,26.95,26.95,47.0,0.0
2025-06-17 22:00:00,0.0,25.82,25.82,42.81,0.0
2025-06-17 23:00:00,0.0,20.27,20.27,28.5,0.0
2025-06-18 00:00:00,0.0,18.67,18.67,39.26,0.0
2025-06-18 01:00:00,0.0,22.38,22.38,65.85,0.0
2025-06-18 02:00:00,0.0,31.79,31.79,26.5,0.0
2025-06-18 03:00:00,0.0,24.03,24.03,22.32,0.0
2025-06-18 04:00:00,0.0,25.19,25.19,24.01,0.0
2025-06-18 05:00:00,0.0,24.22,24.22,3.92,0.0
2025-06-18 06:00:00,0.0,24.34,24.34,6.09,0.0
2025-06-18 07:00:00,203.34,37.28,39.82,15.67,35.23
2025-06-18 08:00:00,385.85,33.12,37.94,39.19,45.87
2025-06-18 09:00:00,625.31,27.05,34.86,26.49,101.91
2025-06-18 10:00:00,589.73,28.34,35.72,30.38,91.97
2025-06-18 11:00:00,763.88,25.5,35.05,39.08,118.34
2025-06-18 12:00:00,914.25,34.48,45.91,8.43,164.39
2025-06-18 13:00:00,734.68,21.66,30.84,33.06,110.98
2025-06-18 14:00:00,521.02,38.41,44.93,34.31,97.88
2025-06-18 15:00:00,563.72,28.77,35.81,7.51,122.4
2025-06-18 16:00:00,487.5,34.07,40.16,46.51,63.58
2025-06-18 17:00:00,219.98,28.19,30.94,12.8,34.8
2025-06-18 18:00:00,0.0,40.93,40.93,4.0,0.0
2025-06-18 19:00:00,0.0,31.42,31.42,10.6,0.0
2025-06-18 20:00:00,0.0,19.4,19.4,5.16,0.0
2025-06-18 21:00:00,0.0,18.91,18.91,6.89,0.0
2025-06-18 22:00:00,0.0,22.28,22.28,34.04,0.0
2025-06-18 23:00:00,0.0,29.37,29.37,11.89,0.0
2025-06-19 00:00:00,0.0,27.32,27.32,35.88,0.0
2025-06-19 01:00:00,0.0,25.85,25.85,20.37,0.0
2025-06-19 02:00:00,0.0,23.05,23.05,22.24,0.0
2025-06-19 03:00:00,0.0,20.18,20.18,3.93,0.0
2025-06-19 04:00:00,0.0,22.11,22.11,8.23,0.0
2025-06-19 05:00:00,0.0,28.77,28.77,52.74,0.0
2025-06-19 06:00:00,0.0,31.78,31.78,44.18,0.0
2025-06-19 07:00:00,255.82,34.11,37.31,50.65,31.16
2025-06-19 08:00:00,430.4,38.19,43.58,6.27,75.58
2025-06-19 09:00:00,537.71,29.62,36.34,69.86,49.67
2025-06-19 10:00:00,777.69,31.84,41.56,23.84,118.2
2025-06-19 11:00:00,842.42,32.38,42.91,8.8,162.06
2025-06-19 12:00:00,912.98,21.45,32.86,7.74,140.24
2025-06-19 13:00:00,966.98,30.71,42.8,39.59,131.61
2025-06-19 14:00:00,661.02,23.6,31.86,12.83,100.94
2025-06-19 15:00:00,610.44,36.26,43.89,29.86,85.66
2025-06-19 16:00:00,432.96,40.63,46.05,19.56,60.51
2025-06-19 17:00:00,243.92,31.09,34.14,19.49,34.38
2025-06-19 18:00:00,0.0,36.91,36.91,53.71,0.0
2025-06-19 19:00:00,0.0,29.34,29.34,36.24,0.0
2025-06-19 20:00:00,0.0,26.66,26.66,13.87,0.0
2025-06-19 21:00:00,0.0,27.24,27.24,33.95,0.0
2025-06-19 22:00:00,0.0,27.3,27.3,8.19,0.0
2025-06-19 23:00:00,0.0,26.7,26.7,23.42,0.0
2025-06-20 00:00:00,0.0,31.64,31.64,36.71,0.0
2025-06-20 01:00:00,0.0,30.02,30.02,15.71,0.0
2025-06-20 02:00:00,0.0,26.22,26.22,6.64,0.0
2025-06-20 03:00:00,0.0,23.12,23.12,18.8,0.0
2025-06-20 04:00:00,0.0,25.24,25.24,38.31,0.0
2025-06-20 05:00:00,0.0,24.4,24.4,24.5,0.0
2025-06-20 06:00:00,0.0,25.41,25.41,25.78,0.0
2025-06-20 07:00:00,221.96,31.44,34.21,25.38,38.85
2025-06-20 08:00:00,455.48,31.5,37.2,54.64,57.36
2025-06-20 09:00:00,703.11,37.48,46.27,11.05,150.6
2025-06-20 10:00:00,727.6,32.69,41.78,14.68,156.0
2025-06-20 11:00:00,791.07,33.69,43.58,20.4,129.31
2025-06-20 12:00:00,775.24,29.54,39.23,16.44,117.11
2025-06-20 13:00:00,793.63,35.76,45.68,50.39,84.8
2025-06-20 14:00:00,687.93,30.96,39.56,15.06,125.93
2025-06-20 15:00:00,554.56,41.75,48.69,22.37,83.94
2025-06-20 16:00:00,447.41,33.08,38.67,18.77,72.09
2025-06-20 17:00:00,199.4,39.56,42.05,24.06,32.63
2025-06-20 18:00:00,0.0,36.44,36.44,38.39,0.0
2025-06-20 19:00:00,0.0,23.33,23.33,12.34,0.0
2025-06-20 20:00:00,0.0,24.13,24.13,50.13,0.0
2025-06-20 21:00:00,0.0,27.49,27.49,35.7,0.0
2025-06-20 22:00:00,0.0,19.0,19.0,22.63,0.0
2025-06-20 23:00:00,0.0,22.24,22.24,27.09,0.0
2025-06-21 00:00:00,0.0,22.66,22.66,8.85,0.0
2025-06-21 01:00:00,0.0,16.88,16.88,18.66,0.0
2025-06-21 02:00:00,0.0,20.72,20.72,51.24,0.0
2025-06-21 03:00:00,0.0,21.2,21.2,31.3,0.0
2025-06-21 04:00:00,0.0,28.38,28.38,9.53,0.0
2025-06-21 05:00:00,0.0,21.21,21.21,5.44,0.0
2025-06-21 06:00:00,0.0,28.27,28.27,26.45,0.0
2025-06-21 07:00:00,210.02,27.48,30.11,23.04,30.53
2025-06-21 08:00:00,398.1,30.15,35.12,21.65,63.25
2025-06-21 09:00:00,557.51,23.57,30.54,23.49,91.81
2025-06-21 10:00:00,721.13,31.23,40.25,29.77,107.43
2025-06-21 11:00:00,763.69,29.28,38.83,9.2,136.97
2025-06-21 12:00:00,907.08,25.12,36.46,50.46,99.17
2025-06-21 13:00:00,871.98,33.88,44.78,20.07,137.37
2025-06-21 14:00:00,810.19,24.96,35.09,28.89,114.8
2025-06-21 15:00:00,639.17,25.87,33.85,40.32,71.41
2025-06-21 16:00:00,437.37,25.59,31.06,3.36,85.8
2025-06-21 17:00:00,223.38,33.62,36.41,24.45,35.83
2025-06-21 18:00:00,0.0,31.79,31.79,32.71,0.0
2025-06-21 19:00:00,0.0,28.42,28.42,20.0,0.0
2025-06-21 20:00:00,0.0,24.19,24.19,18.9,0.0
2025-06-21 21:00:00,0.0,27.08,27.08,28.63,0.0
2025-06-21 22:00:00,0.0,18.36,18.36,22.65,0.0
2025-06-21 23:00:00,0.0,26.67,26.67,20.64,0.0
2025-06-22 00:00:00,0.0,22.71,22.71,6.09,0.0
2025-06-22 01:00:00,0.0,17.25,17.25,44.33,0.0
2025-06-22 02:00:00,0.0,25.8,25.8,27.82,0.0
2025-06-22 03:00:00,0.0,30.66,30.66,10.07,0.0
2025-06-22 04:00:00,0.0,20.67,20.67,23.15,0.0
2025-06-22 05:00:00,0.0,28.56,28.56,42.21,0.0
2025-06-22 06:00:00,0.0,40.93,40.93,6.68,0.0
2025-06-22 07:00:00,211.24,36.53,39.17,58.47,21.56
2025-06-22 08:00:00,424.79,24.96,30.26,25.05,65.78
2025-06-22 09:00:00,458.46,32.53,38.26,40.38,67.22
2025-06-22 10:00:00,729.77,37.97,47.09,31.84,111.04
2025-06-22 11:00:00,740.72,21.69,30.95,21.21,132.79
2025-06-22 12:00:00,792.34,19.96,29.86,4.72,130.34
2025-06-22 13:00:00,769.8,26.71,36.33,45.37,106.96
2025-06-22 14:00:00,800.85,32.16,42.17,54.84,100.83
2025-06-22 15:00:00,526.67,15.18,21.77,21.15,79.88
2025-06-22 16:00:00,425.05,22.04,27.35,10.34,65.53
2025-06-22 17:00:00,209.81,34.01,36.63,23.38,31.66
2025-06-22 18:00:00,0.0,29.96,29.96,20.94,0.0
2025-06-22 19:00:00,0.0,23.38,23.38,31.32,0.0
2025-06-22 20:00:00,0.0,21.29,21.29,31.39,0.0
2025-06-22 21:00:00,0.0,17.65,17.65,17.39,0.0
2025-06-22 22:00:00,0.0,23.93,23.93,28.52,0.0
2025-06-22 23:00:00,0.0,21.8,21.8,33.3,0.0
2025-06-23 00:00:00,0.0,26.83,26.83,40.53,0.0
2025-06-23 01:00:00,0.0,18.31,18.31,8.34,0.0
2025-06-23 02:00:00,0.0,25.92,25.92,65.99,0.0
2025-06-23 03:00:00,0.0,26.27,26.27,4.71,0.0
2025-06-23 04:00:00,0.0,19.35,19.35,41.05,0.0
2025-06-23 05:00:00,0.0,24.89,24.89,37.57,0.0
2025-06-23 06:00:00,0.0,35.67,35.67,18.08,0.0
2025-06-23 07:00:00,225.89,20.41,23.23,16.99,35.46
2025-06-23 08:00:00,415.41,17.81,23.0,19.86,66.52
2025-06-23 09:00:00,614.76,30.95,38.64,26.42,88.31
2025-06-23 10:00:00,722.12,29.28,38.3,7.26,134.98
2025-06-23 11:00:00,773.95,43.5,53.17,37.37,115.28
2025-06-23 12:00:00,992.22,33.63,46.04,22.49,157.41
2025-06-23 13:00:00,786.55,26.85,36.68,24.45,114.22
2025-06-23 14:00:00,626.66,31.75,39.58,18.49,102.74
2025-06-23 15:00:00,648.23,35.39,43.5,36.44,85.69
2025-06-23 16:00:00,445.76,21.97,27.54,44.82,47.56
2025-06-23 17:00:00,242.16,28.95,31.98,13.39,38.56
2025-06-23 18:00:00,0.0,26.15,26.15,31.81,0.0
2025-06-23 19:00:00,0.0,19.68,19.68,37.17,0.0
2025-06-23 20:00:00,0.0,25.03,25.03,25.73,0.0
2025-06-23 21:00:00,0.0,20.74,20.74,43.05,0.0
2025-06-23 22:00:00,0.0,21.91,21.91,15.48,0.0
2025-06-23 23:00:00,0.0,17.41,17.41,10.73,0.0
2025-06-24 00:00:00,0.0,20.22,20.22,20.84,0.0
2025-06-24 01:00:00,0.0,25.24,25.24,4.28,0.0
2025-06-24 02:00:00,0.0,26.75,26.75,36.91,0.0
2025-06-24 03:00:00,0.0,22.95,22.95,19.23,0.0
2025-06-24 04:00:00,0.0,28.17,28.17,30.58,0.0
2025-06-24 05:00:00,0.0,23.03,23.03,12.53,0.0
2025-06-24 06:00:00,0.0,24.37,24.37,64.64,0.0
2025-06-24 07:00:00,227.09,35.69,38.53,24.74,41.18
2025-06-24 08:00:00,429.46,31.26,36.63,25.49,70.38
2025-06-24 09:00:00,499.49,32.12,38.37,4.69,82.91
2025-06-24 10:00:00,761.2,31.98,41.49,38.1,118.11
2025-06-24 11:00:00,835.68,26.23,36.68,32.89,129.06
2025-06-24 12:00:00,808.91,33.76,43.87,20.47,116.25
2025-06-24 13:00:00,744.62,26.52,35.82,17.07,135.59
2025-06-24 14:00:00,714.43,17.04,25.97,28.88,113.66
2025-06-24 15:00:00,684.9,25.18,33.74,24.74,115.43
2025-06-24 16:00:00,403.95,32.92,37.97,33.52,57.88
2025-06-24 17:00:00,189.51,29.36,31.73,9.7,38.04
2025-06-24 18:00:00,0.0,26.1,26.1,29.09,0.0
2025-06-24 19:00:00,0.0,30.39,30.39,34.0,0.0
2025-06-24 20:00:00,0.0,27.85,27.85,30.17,0.0
2025-06-24 21:00:00,0.0,17.16,17.16,9.25,0.0
2025-06-24 22:00:00,0.0,31.33,31.33,33.33,0.0
2025-06-24 23:00:00,0.0,23.69,23.69,48.98,0.0
2025-06-25 00:00:00,0.0,17.54,17.54,67.32,0.0
2025-06-25 01:00:00,0.0,18.45,18.45,36.94,0.0
2025-06-25 02:00:00,0.0,18.46,18.46,36.08,0.0
2025-06-25 03:00:00,0.0,23.93,23.93,15.35,0.0
2025-06-25 04:00:00,0.0,17.14,17.14,52.18,0.0
2025-06-25 05:00:00,0.0,23.0,23.0,3.37,0.0
2025-06-25 06:00:00,0.0,33.41,33.41,15.19,0.0
2025-06-25 07:00:00,235.96,25.96,28.91,34.39,39.62
2025-06-25 08:00:00,486.1,33.58,39.66,20.28,72.54
2025-06-25 09:00:00,531.41,26.83,33.47,28.92,87.89
2025-06-25 10:00:00,715.81,37.29,46.24,21.28,128.14
2025-06-25 11:00:00,837.1,24.56,35.02,7.56,138.79
2025-06-25 12:00:00,931.16,31.63,43.27,62.72,98.65
2025-06-25 13:00:00,684.64,40.83,49.39,58.11,72.06
2025-06-25 14:00:00,652.45,30.71,38.86,23.08,121.12
2025-06-25 15:00:00,660.17,18.52,26.77,21.97,120.95
2025-06-25 16:00:00,369.42,27.63,32.25,19.82,63.43
2025-06-25 17:00:00,235.5,27.48,30.42,24.3,37.24
2025-06-25 18:00:00,0.0,32.06,32.06,17.09,0.0
2025-06-25 19:00:00,0.0,26.06,26.06,18.74,0.0
2025-06-25 20:00:00,0.0,30.71,30.71,9.73,0.0
2025-06-25 21:00:00,0.0,21.73,21.73,27.02,0.0
2025-06-25 22:00:00,0.0,21.73,21.73,51.72,0.0
2025-06-25 23:00:00,0.0,18.24,18.24,47.27,0.0
2025-06-26 00:00:00,0.0,26.15,26.15,26.34,0.0
2025-06-26 01:00:00,0.0,23.94,23.94,14.95,0.0
2025-06-26 02:00:00,0.0,27.51,27.51,39.51,0.0
2025-06-26 03:00:00,0.0,17.82,17.82,55.43,0.0
2025-06-26 04:00:00,0.0,15.56,15.56,32.99,0.0
2025-06-26 05:00:00,0.0,20.58,20.58,39.48,0.0
2025-06-26 06:00:00,0.0,33.04,33.04,11.13,0.0
2025-06-26 07:00:00,181.53,30.81,33.08,19.26,28.65
2025-06-26 08:00:00,440.87,21.85,27.36,42.68,62.04
2025-06-26 09:00:00,620.29,38.04,45.8,22.05,104.72
2025-06-26 10:00:00,741.22,29.29,38.55,42.93,84.09
2025-06-26 11:00:00,784.08,34.45,44.25,21.64,120.04
2025-06-26 12:00:00,770.68,33.9,43.54,31.65,100.04
2025-06-26 13:00:00,846.32,24.78,35.36,23.73,173.85
2025-06-26 14:00:00,746.51,27.35,36.68,24.78,128.15
2025-06-26 15:00:00,608.41,26.19,33.8,19.05,95.19
2025-06-26 16:00:00,427.17,26.15,31.49,19.65,58.47
2025-06-26 17:00:00,210.75,22.24,24.87,44.03,26.03
2025-06-26 18:00:00,0.0,18.91,18.91,6.97,0.0
2025-06-26 19:00:00,0.0,17.31,17.31,35.14,0.0
2025-06-26 20:00:00,0.0,30.34,30.34,27.57,0.0
2025-06-26 21:00:00,0.0,17.72,17.72,3.27,0.0
2025-06-26 22:00:00,0.0,29.83,29.83,55.26,0.0
2025-06-26 23:00:00,0.0,22.5,22.5,34.2,0.0
2025-06-27 00:00:00,0.0,26.55,26.55,51.38,0.0
2025-06-27 01:00:00,0.0,21.25,21.25,43.61,0.0
2025-06-27 02:00:00,0.0,24.92,24.92,38.62,0.0
2025-06-27 03:00:00,0.0,28.9,28.9,45.03,0.0
2025-06-27 04:00:00,0.0,25.94,25.94,57.44,0.0
2025-06-27 05:00:00,0.0,15.61,15.61,27.25,0.0
2025-06-27 06:00:00,0.0,34.92,34.92,41.29,0.0
2025-06-27 07:00:00,227.07,30.0,32.84,24.57,33.53
2025-06-27 08:00:00,464.37,28.92,34.72,9.9,93.55
2025-06-27 09:00:00,657.6,26.55,34.77,26.83,108.15
2025-06-27 10:00:00,645.03,35.11,43.18,27.18,103.45
2025-06-27 11:00:00,725.71,36.6,45.67,9.0,141.48
2025-06-27 12:00:00,806.89,24.11,34.19,24.18,137.14
2025-06-27 13:00:00,857.91,37.72,48.44,74.02,79.23
2025-06-27 14:00:00,732.45,21.08,30.24,11.02,109.48
2025-06-27 15:00:00,567.77,32.7,39.79,64.42,61.59
2025-06-27 16:00:00,401.59,22.59,27.61,21.72,74.22
2025-06-27 17:00:00,163.86,23.48,25.53,51.09,20.97
2025-06-27 18:00:00,0.0,37.99,37.99,16.15,0.0
2025-06-27 19:00:00,0.0,19.33,19.33,16.64,0.0
2025-06-27 20:00:00,0.0,24.47,24.47,34.42,0.0
2025-06-27 21:00:00,0.0,25.0,25.0,68.88,0.0
2025-06-27 22:00:00,0.0,18.58,18.58,10.01,0.0
2025-06-27 23:00:00,0.0,24.57,24.57,12.97,0.0
2025-06-28 00:00:00,0.0,16.13,16.13,17.22,0.0
2025-06-28 01:00:00,0.0,22.46,22.46,48.18,0.0
2025-06-28 02:00:00,0.0,17.95,17.95,21.09,0.0
2025-06-28 03:00:00,0.0,26.94,26.94,49.96,0.0
2025-06-28 04:00:00,0.0,17.74,17.74,14.04,0.0
2025-06-28 05:00:00,0.0,24.31,24.31,37.65,0.0
2025-06-28 06:00:00,0.0,37.14,37.14,48.51,0.0
2025-06-28 07:00:00,212.06,35.05,37.7,28.44,35.52
2025-06-28 08:00:00,446.1,31.48,37.06,41.02,55.12
2025-06-28 09:00:00,579.99,25.47,32.72,25.35,73.5
2025-06-28 10:00:00,707.44,36.21,45.05,20.96,138.98
2025-06-28 11:00:00,858.01,26.84,37.56,7.42,152.8
2025-06-28 12:00:00,796.85,23.9,33.86,51.58,110.47
2025-06-28 13:00:00,673.7,38.45,46.87,11.25,111.01
2025-06-28 14:00:00,804.56,31.9,41.95,31.46,124.17
2025-06-28 15:00:00,655.6,32.15,40.34,30.06,106.7
2025-06-28 16:00:00,418.7,20.65,25.89,41.72,51.75
2025-06-28 17:00:00,294.12,21.79,25.47,49.66,29.44
2025-06-28 18:00:00,0.0,23.12,23.12,16.58,0.0
2025-06-28 19:00:00,0.0,19.55,19.55,21.64,0.0
2025-06-28 20:00:00,0.0,23.3,23.3,60.56,0.0
2025-06-28 21:00:00,0.0,18.98,18.98,46.43,0.0
2025-06-28 22:00:00,0.0,29.08,29.08,4.54,0.0
2025-06-28 23:00:00,0.0,21.94,21.94,48.78,0.0
2025-06-29 00:00:00,0.0,22.19,22.19,75.33,0.0
2025-06-29 01:00:00,0.0,20.55,20.55,10.24,0.0
2025-06-29 02:00:00,0.0,17.61,17.61,19.81,0.0
2025-06-29 03:00:00,0.0,25.97,25.97,43.8,0.0
2025-06-29 04:00:00,0.0,26.97,26.97,26.93,0.0
2025-06-29 05:00:00,0.0,18.39,18.39,33.14,0.0
2025-06-29 06:00:00,0.0,20.68,20.68,41.75,0.0
2025-06-29 07:00:00,242.96,24.97,28.01,55.99,27.25
2025-06-29 08:00:00,521.94,37.87,44.4,7.33,101.39
2025-06-29 09:00:00,576.79,29.01,36.22,22.74,85.8
2025-06-29 10:00:00,703.29,22.98,31.77,12.18,123.89
2025-06-29 11:00:00,743.1,29.66,38.95,33.45,110.22
2025-06-29 12:00:00,783.84,35.82,45.62,26.4,109.38
2025-06-29 13:00:00,810.88,36.57,46.71,18.93,118.53
2025-06-29 14:00:00,636.49,36.02,43.97,10.93,102.97
2025-06-29 15:00:00,588.0,31.97,39.32,33.98,95.16
2025-06-29 16:00:00,416.66,34.05,39.26,34.92,53.13
2025-06-29 17:00:00,224.83,24.07,26.88,36.64,31.58
2025-06-29 18:00:00,0.0,31.59,31.59,27.72,0.0
2025-06-29 19:00:00,0.0,22.75,22.75,34.45,0.0
2025-06-29 20:00:00,0.0,23.97,23.97,17.28,0.0
2025-06-29 21:00:00,0.0,22.13,22.13,39.24,0.0
2025-06-29 22:00:00,0.0,22.97,22.97,27.98,0.0
2025-06-29 23:00:00,0.0,28.24,28.24,48.62,0.0
2025-06-30 00:00:00,0.0,21.64,21.64,22.11,0.0
2025-06-30 01:00:00,0.0,18.0,18.0,40.36,0.0
2025-06-30 02:00:00,0.0,16.5,16.5,27.93,0.0
2025-06-30 03:00:00,0.0,19.93,19.93,42.03,0.0
2025-06-30 04:00:00,0.0,27.94,27.94,22.56,0.0
2025-06-30 05:00:00,0.0,24.57,24.57,9.54,0.0
2025-06-30 06:00:00,0.0,30.32,30.32,8.92,0.0
2025-06-30 07:00:00,219.77,35.36,38.1,46.61,32.68
2025-06-30 08:00:00,456.33,23.42,29.12,46.42,62.88
2025-06-30 09:00:00,617.86,39.44,47.17,20.33,82.72
2025-06-30 10:00:00,727.83,31.4,40.5,52.12,84.26
2025-06-30 11:00:00,701.15,25.63,34.39,33.9,96.27
2025-06-30 12:00:00,816.97,37.57,47.78,33.11,148.94
2025-06-30 13:00:00,943.9,24.0,35.8,10.95,152.89
2025-06-30 14:00:00,842.64,31.15,41.68,15.11,156.94
2025-06-30 15:00:00,530.6,31.1,37.73,32.78,88.72
2025-06-30 16:00:00,427.69,34.84,40.19,48.9,41.32
2025-06-30 17:00:00,232.4,39.44,42.35,32.68,32.25
2025-06-30 18:00:00,0.0,34.55,34.55,42.16,0.0
2025-06-30 19:00:00,0.0,23.79,23.79,24.01,0.0
2025-06-30 20:00:00,0.0,14.23,14.23,19.11,0.0
2025-06-30 21:00:00,0.0,28.15,28.15,25.24,0.0
2025-06-30 22:00:00,0.0,24.4,24.4,28.83,0.0
2025-06-30 23:00:00,0.0,31.05,31.05,27.46,0.0
2025-07-01 00:00:00,0.0,21.61,21.61,36.6,0.0
2025-07-01 01:00:00,0.0,19.28,19.28,14.91,0.0
2025-07-01 02:00:00,0.0,22.7,22.7,65.99,0.0
2025-07-01 03:00:00,0.0,32.26,32.26,8.62,0.0
2025-07-01 04:00:00,0.0,22.36,22.36,49.91,0.0
2025-07-01 05:00:00,0.0,22.58,22.58,65.61,0.0
2025-07-01 06:00:00,0.0,33.52,33.52,10.46,0.0
2025-07-01 07:00:00,220.87,32.09,34.86,12.59,45.31
2025-07-01 08:00:00,367.91,27.99,32.59,7.27,60.6
2025-07-01 09:00:00,500.62,31.95,38.21,10.91,93.47
2025-07-01 10:00:00,626.74,27.41,35.25,28.79,94.57
2025-07-01 11:00:00,734.15,33.52,42.69,34.87,98.51
2025-07-01 12:00:00,820.97,25.91,36.17,50.78,83.86
2025-07-01 13:00:00,769.7,28.35,37.97,23.63,119.84
2025-07-01 14:00:00,619.03,20.55,28.29,30.79,80.95
2025-07-01 15:00:00,549.75,34.91,41.78,28.59,68.08
2025-07-01 16:00:00,334.35,33.83,38.01,46.49,40.86
2025-07-01 17:00:00,162.61,22.44,24.47,20.34,27.76
2025-07-01 18:00:00,0.0,31.25,31.25,27.96,0.0
2025-07-01 19:00:00,0.0,25.2,25.2,12.83,0.0
2025-07-01 20:00:00,0.0,17.75,17.75,30.47,0.0
2025-07-01 21:00:00,0.0,25.71,25.71,8.82,0.0
2025-07-01 22:00:00,0.0,19.69,19.69,20.21,0.0
2025-07-01 23:00:00,0.0,19.49,19.49,32.69,0.0
2025-07-02 00:00:00,0.0,25.13,25.13,40.57,0.0
2025-07-02 01:00:00,0.0,19.87,19.87,10.85,0.0
2025-07-02 02:00:00,0.0,25.73,25.73,32.78,0.0
2025-07-02 03:00:00,0.0,25.14,25.14,17.35,0.0
2025-07-02 04:00:00,0.0,23.67,23.67,31.91,0.0
